Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
217mTBTw1_S00_L001_R1_001	(1, 0.008612003303945027)	(2, 5.56011691072491e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.011700957143236643)	(7, 0.0)	(8, 0.00022858258410757962)	(9, 0.0)	(10, 3.088953839291616e-05)	(11, 5.56011691072491e-05)	(12, 0.0002409383994647461)	(13, 0.000265650030179079)	(14, 0.000531300060358158)	(15, 0.00030889538392916163)	(16, 0.0004077419067864933)	(17, 0.0007784163675014873)	(18, 0.0006548582139298227)	(19, 0.00036449655303641074)	(20, 0.0005498337833939077)	(21, 0.0001729842042562887)	(22, 0.00034599055334578116)	(23, 0.000784697823989683)	(24, 0.00011122509623751453)	(25, 0.00031516529029040625)	(26, 0.0003832135883582679)	(27, 0.0015096811708047708)	(28, 0.000761891500332228)	(29, 0.004205065801837204)	(30, 0.0008631938906738235)	(31, 0.0071239119949458776)	(32, 0.0007222929813358871)	(33, 0.0007559206075952404)	(34, 0.0004787637413068159)	(35, 0.0007769550050709051)	(36, 0.0005961436504027015)	(37, 0.0004500968965951361)	(38, 0.0011591850535899386)	(39, 0.002215578737383481)	(40, 0.0005665558225300461)	(41, 0.003486823243252388)	(42, 0.0007680123611969738)	(43, 0.0061608971454640196)	(44, 0.0004758492012911482)	(45, 0.008524827686509119)	(46, 0.012108673021687577)	(47, 0.00462596875569401)	(48, 0.0028240154639442914)	(49, 0.0018239890094319975)	(50, 0.014979451888237724)	(51, 0.0058828267616124735)	(52, 0.003317777449916853)	(53, 0.0029325344327529334)	(54, 0.01916964476869617)	(55, 0.001178468518969887)	(56, 0.018762564633077794)	(57, 0.0170760523937678)	(58, 0.0016512050678052074)	(59, 0.004253889171505518)	(60, 0.014576055240027419)	(61, 0.02068370489061177)	(62, 0.009867600654948438)	(63, 0.013892001829136705)	(64, 0.019109266644597476)	(65, 0.00533630343937116)	(66, 0.010411391251902867)	(67, 0.02308173332883847)	(68, 0.013222508150133908)	(69, 0.018861147175128202)	(70, 0.006870557881216946)	(71, 0.0030217569823340115)	(72, 0.02129505495181994)	(73, 0.0059154931727575895)	(74, 0.008239831442130452)	(75, 0.03647517201359529)
217mTBTw1_S00_L002_R1_001	(1, 0.005616953549113568)	(2, 0.0011120814073748337)	(3, 1.8848837413132777e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 4.3980620630643146e-05)	(11, 0.00028273256119699166)	(12, 0.0002701666695882365)	(13, 0.00046493798952394185)	(14, 0.00038954263987141073)	(15, 0.00029529845280574683)	(16, 0.0002701666695882365)	(17, 8.796124126128629e-05)	(18, 0.0002387519405663485)	(19, 0.002368670568250352)	(20, 0.000477503881132697)	(21, 3.7698198277443655e-05)	(22, 0.00018221880041844978)	(23, 0.0006095201901049487)	(24, 0.00028278548986176316)	(25, 0.000540478781242973)	(26, 0.00294173183524592)	(27, 0.0003208869466210227)	(28, 0.0006235677624788822)	(29, 0.000674791109582986)	(30, 0.0005998494188532547)	(31, 0.00023385381608345422)	(32, 0.0002025810343129224)	(33, 0.0005334822002711233)	(34, 0.0003329280787636127)	(35, 0.00025235232810875583)	(36, 0.0005198656798694781)	(37, 0.0007120231216746085)	(38, 0.004406957878351599)	(39, 0.0004166301526822402)	(40, 0.002157133287522698)	(41, 0.0015772382543216702)	(42, 0.0009764401146202302)	(43, 0.0005609377488667478)	(44, 0.0031838988200926983)	(45, 0.0023262112359361846)	(46, 0.00451019030319473)	(47, 0.0042234282654273194)	(48, 0.00871307833057419)	(49, 0.009449833350911851)	(50, 0.008213257625349711)	(51, 0.011697350156237405)	(52, 0.010595179526366332)	(53, 0.004065513394636283)	(54, 0.010731610779556314)	(55, 0.012794273977740914)	(56, 0.013761296847835712)	(57, 0.010637653928105936)	(58, 0.005320477429067028)	(59, 0.013381221468495625)	(60, 0.009925182660049364)	(61, 0.010668325714546763)	(62, 0.011160382131484181)	(63, 0.008790274163806136)	(64, 0.009899953814378557)	(65, 0.016516532832042075)	(66, 0.008872065701275326)	(67, 0.011670470655569037)	(68, 0.017384517136166892)	(69, 0.003318154219316155)	(70, 0.005819142342008678)	(71, 0.009769479880812346)	(72, 0.0029288857915443067)	(73, 0.004604856854329428)	(74, 0.003726359255651324)	(75, 0.0015311026490911204)
217mTBTw1_S00_L003_R1_001	(1, 0.0338022547413883)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.012335033808835933)	(7, 0.0)	(8, 0.0016985742694077938)	(9, 6.26780173213208e-05)	(10, 0.00010028482771411326)	(11, 0.00013162383637477367)	(12, 0.00045128172471350973)	(13, 0.00026324767274954735)	(14, 0.0005264953454990947)	(15, 0.00017549844849969824)	(16, 0.00032592569007086814)	(17, 0.000313390086606604)	(18, 0.00030712228487447194)	(19, 8.774922424984912e-05)	(20, 0.00026951547448167943)	(21, 0.00010655431913545086)	(22, 0.00021939026305895466)	(23, 0.0007396962969988452)	(24, 0.00013165024967156397)	(25, 0.0001253920382074556)	(26, 0.00037624794388337165)	(27, 0.0011110744937784535)	(28, 0.0006661314572725373)	(29, 0.0005788852607884392)	(30, 0.0009639456601780313)	(31, 0.0014883902094953367)	(32, 0.0010360518238176184)	(33, 0.0007099105284548619)	(34, 0.00028119678630418273)	(35, 0.0008269905420063709)	(36, 0.0007559907666574677)	(37, 0.0005707476263445556)	(38, 0.0010798142279348903)	(39, 0.0022056799368949317)	(40, 0.0006986409904458662)	(41, 0.003028858120488576)	(42, 0.001065148742233001)	(43, 0.004802599277863709)	(44, 0.0006387617325380149)	(45, 0.007837032336508473)	(46, 0.010902968119372324)	(47, 0.0040799358281811415)	(48, 0.0021755339269424233)	(49, 0.0013858694457458873)	(50, 0.013589016514215506)	(51, 0.005706529159085659)	(52, 0.003259036786931452)	(53, 0.0025286760546749686)	(54, 0.017905012900662383)	(55, 0.0010155858966971415)	(56, 0.017049328045433257)	(57, 0.015368461291174468)	(58, 0.001595687057344879)	(59, 0.0036975950662566813)	(60, 0.013525529930657015)	(61, 0.018889367269610772)	(62, 0.009269168918014062)	(63, 0.013106757872698098)	(64, 0.018618047490677553)	(65, 0.005393629454981916)	(66, 0.011084834258919528)	(67, 0.022007592541771325)	(68, 0.013732946210142939)	(69, 0.018198998035964132)	(70, 0.007166554534087063)	(71, 0.003758511710995279)	(72, 0.021015130360480604)	(73, 0.006247372040013733)	(74, 0.008776404636135748)	(75, 0.035866373826883)
217mTBTw1_S00_L004_R1_001	(1, 0.02578031357836249)	(2, 0.0011703628687443216)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 7.112702517230684e-05)	(7, 0.0)	(8, 6.46609319748244e-06)	(9, 0.0002004488891219556)	(10, 0.00010345749115971904)	(11, 0.0004396943374288059)	(12, 0.0003750334054539815)	(13, 0.00018751670272699076)	(14, 9.052530476475416e-05)	(15, 0.0002133810755169205)	(16, 0.00029744028708419225)	(17, 8.405921156727171e-05)	(18, 0.00010992358435720147)	(19, 0.001176828961941804)	(20, 0.00021984716871440295)	(21, 2.586477250316035e-05)	(22, 0.00013579841514196303)	(23, 0.0006660899060994305)	(24, 0.00018755298776113277)	(25, 0.0005174312230418333)	(26, 0.0003428619188959484)	(27, 0.00047270675383983586)	(28, 0.000713050377657409)	(29, 0.0005321856123230304)	(30, 0.0005718171100155327)	(31, 0.00043578312829845554)	(32, 0.00020195494997445596)	(33, 0.0006862266084955638)	(34, 0.0002437260790264026)	(35, 0.0003328128805507281)	(36, 0.00016242165270122436)	(37, 0.0007596004694883339)	(38, 0.00346896859226923)	(39, 0.0002901163453579789)	(40, 0.001752500930689856)	(41, 0.001948910612677648)	(42, 0.0006312357710580451)	(43, 0.0005350777950416935)	(44, 0.0019300006316365702)	(45, 0.0015164249936133521)	(46, 0.0028417789820605597)	(47, 0.0025596332849958776)	(48, 0.006869659134101111)	(49, 0.007784420094674855)	(50, 0.006182226960591414)	(51, 0.009737193257672888)	(52, 0.008475878803270043)	(53, 0.0024287091443866487)	(54, 0.007498965923137974)	(55, 0.010034073847983315)	(56, 0.011345396273007374)	(57, 0.007576659027380473)	(58, 0.0030455398823515493)	(59, 0.011282830746049428)	(60, 0.0077026108138557375)	(61, 0.007686977566134197)	(62, 0.008826881018106122)	(63, 0.006196516672413436)	(64, 0.007774830389590612)	(65, 0.013612097115581662)	(66, 0.006764188305820279)	(67, 0.008781907270872304)	(68, 0.0150747323876079)	(69, 0.0026194676558383948)	(70, 0.004193730373092227)	(71, 0.00781428070913999)	(72, 0.0021983454501487637)	(73, 0.00427291186538398)	(74, 0.002555469343261916)	(75, 0.0011228790145140976)
218mTBTw1_S00_L001_R1_001	(1, 0.009623720323339201)	(2, 7.787981764551955e-05)	(3, 5.5628441175371105e-06)	(4, 0.0)	(5, 0.0)	(6, 0.00679779551163035)	(7, 0.0)	(8, 0.00018913669999626176)	(9, 0.0)	(10, 2.2251376470148442e-05)	(11, 1.668853235261133e-05)	(12, 0.00016688532352611331)	(13, 0.00017801101176118754)	(14, 0.0002725793617593184)	(15, 0.00017801101176118754)	(16, 0.00039496193234513484)	(17, 0.000600787164694008)	(18, 0.0007621096441025842)	(19, 0.0004116504646977462)	(20, 0.0005451587235186368)	(21, 0.00012794676702440212)	(22, 0.00035604270109124863)	(23, 0.0008178138323028787)	(24, 0.00012240064836736172)	(25, 0.00020586862454776366)	(26, 0.0003171940899506791)	(27, 0.0015258505252322774)	(28, 0.0005851471268858108)	(29, 0.004729467488173682)	(30, 0.0008149775911863634)	(31, 0.008357045145472917)	(32, 0.000782991194145463)	(33, 0.0006389391726544795)	(34, 0.00025919165447949385)	(35, 0.0005445337574343747)	(36, 0.0005958234836263696)	(37, 0.00034198856146800966)	(38, 0.001122587362863611)	(39, 0.002381064198097362)	(40, 0.0006725708194144293)	(41, 0.00384985297943565)	(42, 0.0009466794323403092)	(43, 0.007056213106504994)	(44, 0.00044590749429404796)	(45, 0.009568025708857269)	(46, 0.013440897425604425)	(47, 0.005056464795877981)	(48, 0.0027951747543256407)	(49, 0.001616238915508076)	(50, 0.016075878747253608)	(51, 0.006051317016026289)	(52, 0.0032346772549487405)	(53, 0.002834046071766581)	(54, 0.02018411292793664)	(55, 0.0007450577348587316)	(56, 0.018596880290271487)	(57, 0.016852993081184167)	(58, 0.0014333368653802103)	(59, 0.00347737502703011)	(60, 0.014165609632396057)	(61, 0.019979830681384675)	(62, 0.009594843751805545)	(63, 0.013149096768959178)	(64, 0.018061259786128755)	(65, 0.004697124420429813)	(66, 0.009686622022824852)	(67, 0.021663009034269456)	(68, 0.012854229890201619)	(69, 0.017845009450202592)	(70, 0.006380431842767126)	(71, 0.0026427362293815434)	(72, 0.019917732405265138)	(73, 0.004858710951257563)	(74, 0.007148457902890265)	(75, 0.03885360406031264)
218mTBTw1_S00_L002_R1_001	(1, 0.005658302418011654)	(2, 0.0014830228111724093)	(3, 2.8519669445623254e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 5.703933889124651e-06)	(11, 0.0001425983472281163)	(12, 0.00011978261167161768)	(13, 0.0002851966944562326)	(14, 0.00022815735556498603)	(15, 0.0002509730911214847)	(16, 0.00024526915723236)	(17, 2.2815735556498605e-05)	(18, 0.00022815735556498603)	(19, 0.002897598415675323)	(20, 0.0004620186450190968)	(21, 5.133593207229468e-05)	(22, 0.0002167605163646204)	(23, 0.000553328992648026)	(24, 0.0002624167775139855)	(25, 0.0004963401758105363)	(26, 0.0036403189170427807)	(27, 0.0001655746542430104)	(28, 0.0006170203345335712)	(29, 0.0007317997402568297)	(30, 0.000509240949472312)	(31, 0.00021185894774813978)	(32, 0.0002579439130194782)	(33, 0.0006202921690985375)	(34, 0.00013274564336012928)	(35, 0.00015099225723319698)	(36, 0.0005919627286199619)	(37, 0.0007169833748146731)	(38, 0.005120263156315091)	(39, 0.00019531306028526817)	(40, 0.0023613190764488574)	(41, 0.001898572521934406)	(42, 0.0008712553736625743)	(43, 0.0005430147117254094)	(44, 0.003287718434122494)	(45, 0.0021745108245222063)	(46, 0.004771875281819177)	(47, 0.004167395367209865)	(48, 0.008620432366115992)	(49, 0.009401347590492956)	(50, 0.00811232784268102)	(51, 0.01150511853646824)	(52, 0.010229059455455066)	(53, 0.003935560461059816)	(54, 0.010031069091710617)	(55, 0.012162665693205121)	(56, 0.012879937868615576)	(57, 0.009928312205150173)	(58, 0.004978045059149307)	(59, 0.012316534213201714)	(60, 0.008717735043163264)	(61, 0.009621296126035263)	(62, 0.009538732268414627)	(63, 0.007849356309442621)	(64, 0.00900435363927756)	(65, 0.014367650030349418)	(66, 0.007311633781530408)	(67, 0.009701046428447744)	(68, 0.014679356664683356)	(69, 0.0028544261683642043)	(70, 0.004816724700314786)	(71, 0.007812141188135478)	(72, 0.0021927332591382444)	(73, 0.0039479534796150045)	(74, 0.002992999845939271)	(75, 0.0010623749648775173)
218mTBTw1_S00_L003_R1_001	(1, 0.032439801148781734)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00886111660888419)	(7, 0.0)	(8, 0.000887875652250506)	(9, 2.939985603478497e-05)	(10, 0.00011171945293218287)	(11, 9.40795393113119e-05)	(12, 0.00024107881948523676)	(13, 0.0002822386179339357)	(14, 0.0002528387618991508)	(15, 8.231959689739792e-05)	(16, 0.00044687781172873147)	(17, 0.00022343890586436573)	(18, 0.0005056775237983016)	(19, 0.00011171945293218287)	(20, 0.00037043818603829063)	(21, 3.528025873130543e-05)	(22, 0.0002587335814431571)	(23, 0.0008703155705453691)	(24, 0.0002352338009330431)	(25, 0.00012350528464409984)	(26, 0.0003882130061238837)	(27, 0.000982946756658287)	(28, 0.0006773225005710123)	(29, 0.0005481496736240221)	(30, 0.0008317508437846858)	(31, 0.001723762664563991)	(32, 0.0014243065296771404)	(33, 0.0008468871301405531)	(34, 0.00014881409452814146)	(35, 0.0010544146243474163)	(36, 0.0008770692483068935)	(37, 0.0004894593701000528)	(38, 0.0014203261825595482)	(39, 0.00281496402053106)	(40, 0.0005869182374522847)	(41, 0.0037904093794010264)	(42, 0.0010120808720088794)	(43, 0.00581922234966579)	(44, 0.0008072613084498428)	(45, 0.009268352394218124)	(46, 0.013017111697842393)	(47, 0.004784340289620485)	(48, 0.0025555711981379713)	(49, 0.0014507962826586396)	(50, 0.015013929414281143)	(51, 0.0063818056266225845)	(52, 0.0029085063894635065)	(53, 0.002850059153615806)	(54, 0.019140257131914893)	(55, 0.0007169350231167289)	(56, 0.017962696865617498)	(57, 0.015920843652737743)	(58, 0.0015256549106273214)	(59, 0.0038123956971580436)	(60, 0.014485093942050373)	(61, 0.018631116581310118)	(62, 0.009463510289936666)	(63, 0.013446705592919444)	(64, 0.01836067212765614)	(65, 0.005925750662221187)	(66, 0.010548011246897882)	(67, 0.02148220652167364)	(68, 0.01323767205636445)	(69, 0.018400641109944733)	(70, 0.007481258069502152)	(71, 0.003503775965272642)	(72, 0.02090550966665626)	(73, 0.005969809666369473)	(74, 0.00872597386282226)	(75, 0.03847740433253195)
218mTBTw1_S00_L004_R1_001	(1, 0.02216741925913268)	(2, 0.0011951462061132619)	(3, 6.357160670815223e-06)	(4, 0.0)	(5, 0.0)	(6, 3.8142964024891336e-05)	(7, 0.0)	(8, 6.357160670815223e-06)	(9, 6.357160670815222e-05)	(10, 2.5428642683260893e-05)	(11, 0.0003051437121991307)	(12, 0.0003115008728699459)	(13, 0.00013985753475793491)	(14, 6.357160670815222e-05)	(15, 0.00021614346280771757)	(16, 0.00022250062347853276)	(17, 6.992876737896746e-05)	(18, 8.900024939141311e-05)	(19, 0.0016274331317286971)	(20, 0.00034328667622402203)	(21, 3.8143347148641766e-05)	(22, 0.00012079235717511687)	(23, 0.0006675595010088095)	(24, 0.00013351802054575298)	(25, 0.0006167617009550142)	(26, 0.0003942708628109096)	(27, 0.00043905019317254043)	(28, 0.0008977353384538629)	(29, 0.0006498616686612747)	(30, 0.000739620022763719)	(31, 0.00045300515003052043)	(32, 0.00022993158704976763)	(33, 0.0008958828041950865)	(34, 0.00034074426390784683)	(35, 0.00042036213486536575)	(36, 0.00012396367994665648)	(37, 0.0008769233467456452)	(38, 0.004340045358147888)	(39, 0.0002579051666413512)	(40, 0.002112149457634645)	(41, 0.002074405307645635)	(42, 0.0005202129462794876)	(43, 0.00040468573099450484)	(44, 0.0022502370062126797)	(45, 0.001758392712853629)	(46, 0.0035343190554368844)	(47, 0.002992329661634011)	(48, 0.007302309494258308)	(49, 0.00821102195036076)	(50, 0.006610465375921438)	(51, 0.010361761026187365)	(52, 0.00880924404568955)	(53, 0.0023192427753557085)	(54, 0.007790066625763452)	(55, 0.010285273354344544)	(56, 0.011273212015641725)	(57, 0.0075476063575455185)	(58, 0.0034346215361989426)	(59, 0.011354928038768825)	(60, 0.007977664170496642)	(61, 0.00764135334085686)	(62, 0.008820909456969122)	(63, 0.006392855897144995)	(64, 0.008004133123246828)	(65, 0.013717445681824184)	(66, 0.006725788356852349)	(67, 0.008689594176307937)	(68, 0.01427587417148316)	(69, 0.0024517227815628066)	(70, 0.0037185978342498603)	(71, 0.007509302054983704)	(72, 0.0017541893201084655)	(73, 0.004156131438929041)	(74, 0.0020732348773154327)	(75, 0.0011653944443981987)
225fDMSOw5_S00_L001_R1_001	(1, 0.0022734591786847144)	(2, 0.0002085742365765793)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.028658100105621996)	(7, 0.0)	(8, 0.0008134395226486593)	(9, 0.0)	(10, 0.0)	(11, 8.34296946306317e-05)	(12, 0.0005631504387567641)	(13, 0.0001460019656036055)	(14, 0.002023170094792819)	(15, 0.0005631504387567641)	(16, 0.0)	(17, 0.0008968692172792909)	(18, 0.00012514454194594756)	(19, 0.0)	(20, 0.0)	(21, 0.00018772033674525475)	(22, 8.343703861925052e-05)	(23, 0.00016688452050113754)	(24, 4.172452467421491e-05)	(25, 0.00025037107079116844)	(26, 0.00016694400239063812)	(27, 0.0007727883268025757)	(28, 0.0008154664290244158)	(29, 0.0004187198770303466)	(30, 0.0010061840490900428)	(31, 0.0008602764215018747)	(32, 0.00018911067134708574)	(33, 0.0005477283073783848)	(34, 0.001080771798213548)	(35, 0.0006404553894000791)	(36, 0.00023743996546327775)	(37, 0.0004593469224193671)	(38, 0.00013324888315227772)	(39, 0.00031651658128631886)	(40, 0.00016145147645068764)	(41, 0.00047151095449612804)	(42, 0.0004340158473653068)	(43, 0.0003203948052665019)	(44, 0.00017655434027318)	(45, 0.00030968493171189184)	(46, 0.00039544719013680886)	(47, 0.0003765752951543367)	(48, 0.0004389936071555958)	(49, 0.0005605766091001204)	(50, 0.001090227203349178)	(51, 0.0005584698865688873)	(52, 0.001113039376625752)	(53, 0.0003687798365936544)	(54, 0.00037672209085783386)	(55, 0.0011230276826323768)	(56, 0.0013403309505954013)	(57, 0.000631942848419195)	(58, 0.00020300316109755692)	(59, 0.0011020904244529069)	(60, 0.0006316042115368825)	(61, 0.0013227688196933822)	(62, 0.0003278281277262096)	(63, 0.000259697474701756)	(64, 0.0004910537560324065)	(65, 0.00011533338074816764)	(66, 0.0010165573737162053)	(67, 0.0003574422859784526)	(68, 0.0007664142743448468)	(69, 4.0949437272833e-05)	(70, 0.00020832552112629108)	(71, 0.0007241293090485921)	(72, 0.002746346141494411)	(73, 0.001600582029829029)	(74, 0.0007954991879789057)	(75, 0.0002839130601427231)
225fDMSOw5_S00_L002_R1_001	(1, 0.003270522315156025)	(2, 0.00012742294734374124)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.1237157890623543e-05)	(11, 0.0005734032630468355)	(12, 0.0003610316841406002)	(13, 0.0016564983154686362)	(14, 0.0005521661051562121)	(15, 0.0006795890524999534)	(16, 0.0006795890524999534)	(17, 0.0002548458946874825)	(18, 0.00012742294734374124)	(19, 0.0)	(20, 0.00014866010523436476)	(21, 0.0002760879777702455)	(22, 0.00033982346595722853)	(23, 0.0006372067574502214)	(24, 0.0003398712525211543)	(25, 0.0)	(26, 0.0002549762872052899)	(27, 0.0004891092385079531)	(28, 0.00023417159668838786)	(29, 0.0005968438895122591)	(30, 0.00038415021810128637)	(31, 0.0003204293582504899)	(32, 0.000427855259988388)	(33, 0.00021448438811035825)	(34, 0.0006256400675432387)	(35, 0.0004563877000472252)	(36, 0.000505293831658504)	(37, 6.677127499749608e-05)	(38, 0.00027108499056624236)	(39, 0.001218682447914547)	(40, 4.690081743434706e-05)	(41, 0.0013179859066568833)	(42, 0.0007840815758471512)	(43, 0.0003755803655598814)	(44, 0.00038430252294606313)	(45, 0.000812473299768576)	(46, 0.00010706858786971786)	(47, 0.000600730980379307)	(48, 0.0005569014006070225)	(49, 0.0009386012565879853)	(50, 2.9108742694433304e-05)	(51, 0.00029816870743268987)	(52, 0.0007321937348012598)	(53, 0.0007477809600011965)	(54, 0.00022274443417345108)	(55, 9.753940591999167e-05)	(56, 0.0006623955402233068)	(57, 0.0010780734019751653)	(58, 0.0007538031079987418)	(59, 0.0005230225823716982)	(60, 0.0007813640414137149)	(61, 0.0007960815419086273)	(62, 0.0008847456577420406)	(63, 0.00030028237804125056)	(64, 0.0001528464790858252)	(65, 0.0010887159645031935)	(66, 0.0005535259603675413)	(67, 4.015827178074226e-05)	(68, 0.00040780955293877764)	(69, 0.0009522894695002385)	(70, 0.0010109136553374135)	(71, 0.001463938459471725)	(72, 0.0010293397635740824)	(73, 0.0005393306906129494)	(74, 0.0018555985573339747)	(75, 0.0014344958966244876)
225fDMSOw5_S00_L003_R1_001	(1, 0.027862146928771314)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.02870326834548894)	(7, 0.0)	(8, 0.004878504216962223)	(9, 6.308410625382184e-05)	(10, 0.0)	(11, 0.000273364460433228)	(12, 0.0012827101604943776)	(13, 6.308410625382184e-05)	(14, 0.00170327086885319)	(15, 0.00029439249585116865)	(16, 0.0)	(17, 0.0007780373104638028)	(18, 2.1028035417940613e-05)	(19, 0.0)	(20, 0.0)	(21, 0.00012617054725213165)	(22, 6.308945264221782e-05)	(23, 0.00012618601711713323)	(24, 8.413031027889409e-05)	(25, 0.00012620706540807374)	(26, 0.00010519220298560718)	(27, 0.0007579965477468341)	(28, 0.0009273905863532367)	(29, 0.0003587674859579461)	(30, 0.0008240215378101226)	(31, 0.0007190536746074866)	(32, 0.00014825099825868613)	(33, 0.0002548030913560387)	(34, 0.0006620386604950427)	(35, 0.0007957718276986236)	(36, 0.0003477854867812171)	(37, 0.0003742992073003317)	(38, 4.468335143009066e-05)	(39, 0.00020463609903568648)	(40, 0.00046377456845776406)	(41, 0.0004976760896499489)	(42, 0.0005573715906730893)	(43, 0.0002971927175896482)	(44, 0.00022808820018642407)	(45, 0.0007518681980234163)	(46, 0.0005030745800121585)	(47, 0.0007562602821012908)	(48, 0.0003856702563384907)	(49, 0.0009286579626088535)	(50, 0.0013825028139692692)	(51, 0.0011508753292167409)	(52, 0.0015703052854664017)	(53, 0.0004936383895170952)	(54, 0.0005988763818284516)	(55, 0.0013526696384603912)	(56, 0.0017389478381269236)	(57, 0.0012684200459768887)	(58, 0.000441446831804003)	(59, 0.0017284985155654748)	(60, 0.0007044674507859039)	(61, 0.002118042454904543)	(62, 0.000841482912408946)	(63, 0.001154884977181708)	(64, 0.0011001646832720718)	(65, 0.0005020006657301137)	(66, 0.001767414531760832)	(67, 0.0005585669406570503)	(68, 0.0007699951530831416)	(69, 0.00024691195448918853)	(70, 0.00025127385374102795)	(71, 0.001070684445738783)	(72, 0.0029409484291325005)	(73, 0.0027345018445679853)	(74, 0.0015424595937284828)	(75, 0.0014347037623671465)
