ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0098885	GO:0098885	modification of postsynaptic actin cytoskeleton	6/1023	28/25730	0.214285714285714	5.38961038961039	4.72890722573792	0.000691372345769885	0.0143923638767142	0.0116091636963411	Cyfip1/Amot/Tiam1/Ctnna2/Kalrn/Cabp1	6
GO:0099150	GO:0099150	regulation of postsynaptic specialization assembly	6/1023	28/25730	0.214285714285714	5.38961038961039	4.72890722573792	0.000691372345769885	0.0143923638767142	0.0116091636963411	Prickle2/Sipa1l1/Nrxn1/Abl1/Grid2/Gap43	6
GO:1902903	GO:1902903	regulation of supramolecular fiber organization	30/1023	399/25730	0.075187969924812	1.89109136477558	3.65024301194786	0.000691541604685479	0.0143923638767142	0.0116091636963411	Rgcc/Cyfip1/Capg/Cracd/Kank1/Add1/Arhgef10l/Bbof1/Snx9/Capzb/Nav3/Cit/Wnt4/Prkce/S1pr1/Ctnna2/Add2/Prkd1/Abl1/Sema5a/Washc5/Nf2/Diaph3/Prox1/Xirp2/Prkn/Daam2/Tmeff2/Vasp/Kirrel1	30
GO:0072594	GO:0072594	establishment of protein localization to organelle	34/1023	473/25730	0.0718816067653277	1.80793132167339	3.60872174098159	0.000702191045216663	0.0145557769253478	0.0117409758745181	Spry2/Macf1/Smurf1/Ipo5/Hacl1/Timm8a1/Snx16/Cse1l/Macroh2a1/Vps54/Tbk1/Nol3/Irgm1/Vps36/Nup133/Nabp2/Golph3/Pex7/Six2/Prkd1/Kpna2/Agap3/Stat3/Bax/Mdfic/Sec61a1/Cwh43/Hsp90ab1/Nup54/Ipo11/Zfp827/Cabp1/Ryr2/Nf1	34
GO:1990504	GO:1990504	dense core granule exocytosis	5/1023	19/25730	0.263157894736842	6.61881977671451	4.98541919366044	0.000717830763203598	0.0148088121581517	0.011945079068665	Baiap3/Stxbp1/Unc13c/Rab11b/Snap25	5
GO:0060828	GO:0060828	regulation of canonical Wnt signaling pathway	22/1023	259/25730	0.0849420849420849	2.13642213642214	3.74029478401511	0.000720090231791731	0.0148088121581517	0.011945079068665	Kank1/Tle7/Lrrk1/Gprc5b/Foxo1/Lmx1a/Cthrc1/Tcf7l2/Nrarp/Yap1/Tmem131l/Mllt3/Ctnnd2/Ddx3x/Tbl1xr1/Sema5a/Prkn/Daam2/Nkd1/Lgr4/Lmbr1l/Ctnnbip1	22
GO:0002065	GO:0002065	columnar/cuboidal epithelial cell differentiation	14/1023	131/25730	0.106870229007634	2.68794818413139	3.94114597699965	0.000735462071179348	0.0149476920169771	0.0120571022935529	Trp73/Msx1/Prdm1/Shroom3/Kcnma1/Bmp7/Wnt4/Yap1/Abl1/Prox1/Dlg5/Ext1/Rara/Otx2	14
GO:0035249	GO:0035249	synaptic transmission, glutamatergic	14/1023	131/25730	0.106870229007634	2.68794818413139	3.94114597699965	0.000735462071179348	0.0149476920169771	0.0120571022935529	Nrxn1/Stxbp1/Syt1/Vps54/Grin2b/Unc13c/Grid1/Serpine2/Grid2/Prkn/Shank2/Ext1/Dcdc2a/Nf1	14
GO:0051283	GO:0051283	negative regulation of sequestering of calcium ion	14/1023	131/25730	0.106870229007634	2.68794818413139	3.94114597699965	0.000735462071179348	0.0149476920169771	0.0120571022935529	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Itpr1	14
GO:0051897	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	20/1023	226/25730	0.0884955752212389	2.22579780101904	3.76624155065783	0.000742026073016922	0.015022418902362	0.01211737846864	Spry2/Nrxn1/Vav2/Gcnt2/Phlpp1/Ins1/Tcf7l2/Tbk1/Ntrk3/Insr/Prkd1/Hgf/Thbs1/Fpr2/Sema5a/Cat/Vav3/Cxcl12/Kdr/P2rx4	20
GO:0031589	GO:0031589	cell-substrate adhesion	29/1023	383/25730	0.0757180156657963	1.90442281826094	3.62866502013779	0.00075419590259204	0.0151527838804046	0.0122225334232625	Egflam/Kank1/Macf1/Itga2/Tecta/Cdh13/Ajap1/Tiam1/Cdh11/Gcnt2/Pten/Wnt4/Prkce/Skap1/Dnm2/Abl1/Thbs1/Rreb1/Ptpn1/Nid1/Ccl25/Rpl29/Coro1c/Csf1/Postn/Kdr/Edil3/Itga8/Nf1	29
GO:0042098	GO:0042098	T cell proliferation	21/1023	243/25730	0.0864197530864197	2.17358772914328	3.74023250324068	0.000754290029795269	0.0151527838804046	0.0122225334232625	Znhit1/Il20rb/Kitl/Card11/Il15/Itch/Tnfsf18/Irf1/Pten/Wnt4/Irgm1/Tmem131l/Abl1/Bax/Cxcl12/Lrrc32/Sos1/Dlg5/Zbtb32/Lmbr1l/Tyk2	21
GO:0090101	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16/1023	162/25730	0.0987654320987654	2.48410026187804	3.85577455394308	0.000762180173060425	0.0152523978478207	0.0123028840080644	Spry2/Veph1/Tbx20/Smurf1/Magi2/Tcf7l2/Dnm2/Sin3a/Ryr1/Skor2/Crim1/Abl1/Vwc2l/Wfikkn2/Lrrc32/Tet1	16
GO:1903706	GO:1903706	regulation of hemopoiesis	33/1023	457/25730	0.0722100656455142	1.81619256017505	3.58229705323443	0.000772969837241097	0.0153504250184274	0.012381954651359	Cyp26b1/Trib1/Calca/Kitl/Card11/Il15/Prdm1/Hspa9/Kat6b/Tnfsf18/Shb/Irf1/Cbfb/Vnn1/Pglyrp3/Nrarp/Cdc73/Irgm1/Tmem131l/Tfe3/Mturn/Zbtb46/Abl1/Stat3/Paf1/Zfp36l2/Sos1/Coro1c/Dusp10/Csf1/Rara/Ctnnbip1/Nf1	33
GO:0015748	GO:0015748	organophosphate ester transport	17/1023	178/25730	0.0955056179775281	2.40211099761662	3.81961165836614	0.000775350399504767	0.0153504250184274	0.012381954651359	Ano7/Pitpnm2/Slc35b3/Clptm1l/Plscr1/Abcb1b/Osbp/Atp10b/Syt1/Atp9a/Slc25a33/Ano6/Atp8a2/Slc25a5/Xkr4/Abcc6/Scp2	17
GO:0048169	GO:0048169	regulation of long-term neuronal synaptic plasticity	7/1023	39/25730	0.179487179487179	4.51437451437451	4.46919292430437	0.000776354726649889	0.0153504250184274	0.012381954651359	Fcgr2b/Grin2b/Neto1/Rab8a/Syngap1/Kdr/Nf1	7
GO:0016525	GO:0016525	negative regulation of angiogenesis	13/1023	117/25730	0.111111111111111	2.79461279461279	3.95888356209918	0.000778879916368408	0.0153504250184274	0.012381954651359	Rgcc/Spry2/E2f2/Amot/Ptprm/Sars1/Hhip/Adgrb2/Sparc/Thbs1/Stard13/Tafa5/Nf1	13
GO:0046328	GO:0046328	regulation of JNK cascade	16/1023	163/25730	0.098159509202454	2.46886038297081	3.82801558031948	0.000814652392104439	0.0159948543249788	0.0129017640012727	Map2k4/Trib1/Itch/Wnt7b/Phlpp1/Fcgr2b/Sh3rf3/Mturn/Mdfic/Ptpn1/Taok3/Mapk8ip3/Prkn/Eda2r/Dusp10/Epha4	16
GO:0048562	GO:0048562	embryonic organ morphogenesis	27/1023	349/25730	0.0773638968481375	1.94581922375619	3.6199764769862	0.000819402282716016	0.0160276318683136	0.012928203012223	Spry2/Msx1/Tecta/Tbx20/Ndst1/Mmp16/Pou4f3/Cthrc1/Bmp7/Osr2/Tcf7l2/Kcnq1/Sparc/Yap1/Six2/Atp8a2/Foxe1/Prox1/Sp3/Pds5a/Hpn/Slitrk6/Cluap1/Ext1/Itga8/Otx2/Ryr2	27
GO:0031102	GO:0031102	neuron projection regeneration	10/1023	76/25730	0.131578947368421	3.30940988835726	4.10269785839057	0.000834517481894344	0.0162621515291995	0.0131173711819939	Nefl/Pten/Xylt1/Diaph2/Ntrk3/Hgf/Mapk8ip3/Rgma/Epha4/Gap43	10
GO:0086009	GO:0086009	membrane repolarization	8/1023	51/25730	0.156862745098039	3.94533571004159	4.28420358273616	0.000846774899786382	0.0164394395656289	0.0132603751981473	Kcnk16/Kcnip2/Kcnip1/Nedd4l/Gja5/Kcnq1/Akap7/Kcnn2	8
GO:0051282	GO:0051282	regulation of sequestering of calcium ion	14/1023	133/25730	0.105263157894737	2.64752791068581	3.87617458497239	0.000854823941704873	0.016534011036024	0.0133366584057027	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Itpr1	14
GO:0019722	GO:0019722	calcium-mediated signaling	21/1023	246/25730	0.0853658536585366	2.14708056171471	3.67846762772241	0.000882760761301301	0.0170111268187062	0.0137215093774202	Sgcd/Cdh13/Egln1/Cacna1c/Nfatc2/Slc8a1/Adgrb2/Irgm1/Grin2b/Prkd1/Ryr1/Ackr2/Negr1/Fpr2/Atp1a3/Cmklr1/Kdr/Hdac4/P2rx4/Ryr2/Itpr1	21
GO:0006874	GO:0006874	intracellular calcium ion homeostasis	26/1023	333/25730	0.0780780780780781	1.96378196378196	3.60204359442401	0.000887135512922674	0.0170323471355597	0.0137386261022439	Rimbp2/Calca/Kcnk16/Atp13a2/Fxn/Atp13a3/Cacna1c/Trpc7/Gpr39/Atp2b1/Prkce/Plcl1/Vps54/Slc8a1/Nol3/Slc8b1/Grin2b/Prkd1/Ryr1/Abl1/Bax/Tmbim6/Slc10a7/Slc24a1/Ryr2/Itpr1	26
GO:0099174	GO:0099174	regulation of presynapse organization	7/1023	40/25730	0.175	4.40151515151515	4.38086243594954	0.000909130382736396	0.0173267596387453	0.0139761050162715	Ntng2/Nrxn1/Lrrtm3/Ntrk3/Grid2/Mdga2/Cacna2d3	7
GO:0099500	GO:0099500	vesicle fusion to plasma membrane	7/1023	40/25730	0.175	4.40151515151515	4.38086243594954	0.000909130382736396	0.0173267596387453	0.0139761050162715	Rimbp2/Doc2b/Stxbp1/Syt1/Trarg1/Snap25/Cplx2	7
GO:0006939	GO:0006939	smooth muscle contraction	13/1023	119/25730	0.109243697478992	2.74764451235039	3.88823560624639	0.000913841589613042	0.017352984637798	0.0139972586161629	Grip2/Smpd3/Calca/Itga2/Dock4/Apbb2/Cacna1c/Kcnma1/Atp2b1/Slc8a1/Arhgap42/Ghsr/Bbs2	13
GO:0040037	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	5/1023	20/25730	0.25	6.28787878787879	4.81376310162747	0.000925980887750876	0.0174606365932544	0.014084092800167	Spry2/Tcf7l2/Wnt4/Prdm14/Thbs1	5
GO:0043542	GO:0043542	endothelial cell migration	21/1023	247/25730	0.0850202429149798	2.13838792786161	3.65807616603761	0.000929578384841722	0.0174606365932544	0.014084092800167	Rgcc/Calca/Cdh13/Amot/Ptprm/Pten/Fstl1/Sparc/Fgf1/Prkd1/Abl1/Thbs1/Stard13/Sema5a/Cxcl12/Prox1/Kdr/Bcas3/Tns3/P2rx4/Nf1	21
GO:0045926	GO:0045926	negative regulation of growth	21/1023	247/25730	0.0850202429149798	2.13838792786161	3.65807616603761	0.000929578384841722	0.0174606365932544	0.014084092800167	Trp73/Msx1/Foxk1/Sh3bp4/Sema6d/Fxn/Cit/Pten/Sertad2/Tcf7l2/Adipor2/Arhgap4/Ddx3x/Serpine2/Rai1/Sema5a/Tspyl2/Nf2/Rgma/Dusp10/Bbs2	21
GO:0010762	GO:0010762	regulation of fibroblast migration	8/1023	52/25730	0.153846153846154	3.86946386946387	4.21464595296181	0.000966359167698517	0.0180496026079135	0.0145591643682796	Prkce/Adipor2/Slc8a1/Macir/Arhgap4/Thbs1/Rffl/Coro1c	8
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	15/1023	150/25730	0.1	2.51515151515152	3.78695972756383	0.000967872213647483	0.0180496026079135	0.0145591643682796	Rgcc/Cdh13/Ptprm/Nrarp/Sparc/Prkd1/Ghsr/Thbs1/Stat3/Sema5a/Dysf/Cxcl12/Prox1/Kdr/Nf1	15
GO:0051208	GO:0051208	sequestering of calcium ion	14/1023	135/25730	0.103703703703704	2.60830527497194	3.8123877587037	0.000990114155257512	0.0183984426778744	0.0148405456278635	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Itpr1	14
GO:0016188	GO:0016188	synaptic vesicle maturation	6/1023	30/25730	0.2	5.03030303030303	4.49439283506137	0.00101826942624331	0.0187210453171164	0.0151007632599296	Atp6v1g1/Atp6v1b2/Atp6v1e1/Stxbp1/Atp6ap1/Atp6v1h	6
GO:0033688	GO:0033688	regulation of osteoblast proliferation	6/1023	30/25730	0.2	5.03030303030303	4.49439283506137	0.00101826942624331	0.0187210453171164	0.0151007632599296	Cthrc1/Npr3/Mn1/Abl1/Nf2/Nell1	6
GO:0050926	GO:0050926	regulation of positive chemotaxis	6/1023	30/25730	0.2	5.03030303030303	4.49439283506137	0.00101826942624331	0.0187210453171164	0.0151007632599296	Itga2/Cdh13/Ntrk3/S1pr1/Cxcl12/Kdr	6
GO:0031641	GO:0031641	regulation of myelination	9/1023	65/25730	0.138461538461538	3.48251748251748	4.07772207559645	0.00103656026121971	0.018990221968754	0.0153178864398924	Cyfip1/Lpin1/Pten/Tcf7l2/Pard3/Hgf/Rnf10/Rara/Tenm4	9
GO:0001952	GO:0001952	regulation of cell-matrix adhesion	14/1023	136/25730	0.102941176470588	2.58912655971479	3.78092550282267	0.00106423869202331	0.0193929952939559	0.0156427713236295	Macf1/Cdh13/Ajap1/Pten/Wnt4/Skap1/Abl1/Thbs1/Ccl25/Coro1c/Csf1/Postn/Kdr/Nf1	14
GO:1990778	GO:1990778	protein localization to cell periphery	30/1023	410/25730	0.0731707317073171	1.84035476718404	3.49029398246235	0.00106599974131681	0.0193929952939559	0.0156427713236295	Grip2/Ttc7b/Macf1/Smurf1/Magi2/Grip1/Nptx2/Nsg1/Camk2a/Nrxn3/Dlg2/Ins1/Stxbp1/Skap1/Dpp10/Trarg1/Myo5b/Golph3/Gphn/Kalrn/Atp6ap1/Negr1/Ghsr/Neto1/Stac/Kif13a/Rab8a/Scp2/Map7/Bbs2	30
GO:0048168	GO:0048168	regulation of neuronal synaptic plasticity	10/1023	79/25730	0.126582278481013	3.1837360951285	3.95549473406341	0.00113187669518392	0.0205197018991009	0.0165515950254843	Camk2a/Fcgr2b/Kcnn2/Grin2b/Neto1/Atp1a3/Rab8a/Syngap1/Kdr/Nf1	10
GO:0045787	GO:0045787	positive regulation of cell cycle	27/1023	357/25730	0.0756302521008403	1.9022154316272	3.49299297429195	0.00114623098356483	0.0206801727890068	0.0166810340005807	Rgcc/Smpd3/Pggt1b/Smc5/Msx1/Tbx20/Shb/Ubxn2b/Plscr1/BC004004/Cit/Ins1/Macroh2a1/Wnt4/Prkce/Cdc73/Smc2/Insr/Ddx3x/Stra8/Sin3a/Abl1/Paf1/Prox1/Piwil2/Rad51b/Rara	27
GO:0035592	GO:0035592	establishment of protein localization to extracellular region	33/1023	468/25730	0.0705128205128205	1.77350427350427	3.43629975633958	0.00115148540443019	0.0206801727890068	0.0166810340005807	Doc2b/Kcnk16/Foxo1/Atp13a2/Cacna1c/Tiam1/Nrxn1/Gja5/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Golph3/Slc8b1/Rab11b/Snap25/Negr1/Lepr/Ghsr/Hmgcr/Cd2ap/Porcn/Foxa2/Hmgn3/Prkn/Lrrc32/A1cf/Itpr1/Gnaz	33
GO:0045666	GO:0045666	positive regulation of neuron differentiation	13/1023	122/25730	0.10655737704918	2.68007948335817	3.78495896893182	0.00115265233688487	0.0206801727890068	0.0166810340005807	Gprc5b/Kdm4a/Ncoa1/Bmp7/Irx3/Pten/Sin3a/Vwc2l/Cxcl12/Foxa2/Prox1/Mapk8ip3/Rara	13
GO:0070663	GO:0070663	regulation of leukocyte proliferation	23/1023	286/25730	0.0804195804195804	2.02267429540157	3.53888887939272	0.00115937386649771	0.0207292860047683	0.0167206496861145	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Irf1/Pten/Fcgr2b/Nfatc2/Irgm1/Tmem131l/Mif/Enpp3/Vav3/Lrrc32/Sos1/Csf1/Dlg5/Tyk2/Nf1	23
GO:0045793	GO:0045793	positive regulation of cell size	5/1023	21/25730	0.238095238095238	5.98845598845599	4.65342225887442	0.00117586628620096	0.0208096336296041	0.016785459660162	Trp73/Opcml/Prkd1/Hsp90ab1/Prr16	5
GO:0070571	GO:0070571	negative regulation of neuron projection regeneration	5/1023	21/25730	0.238095238095238	5.98845598845599	4.65342225887442	0.00117586628620096	0.0208096336296041	0.016785459660162	Pten/Xylt1/Diaph2/Rgma/Epha4	5
GO:0097401	GO:0097401	synaptic vesicle lumen acidification	5/1023	21/25730	0.238095238095238	5.98845598845599	4.65342225887442	0.00117586628620096	0.0208096336296041	0.016785459660162	Atp6v1g1/Atp6v1b2/Atp6v1e1/Atp6ap1/Atp6v1h	5
GO:0006836	GO:0006836	neurotransmitter transport	21/1023	252/25730	0.0833333333333333	2.0959595959596	3.55755325551301	0.00119708310917792	0.021034335185604	0.0169667083534809	Rimbp2/Doc2b/Camk2a/Nrxn1/Nrxn3/Sv2c/Slc6a6/Baiap3/Stxbp1/Slc6a9/Syt1/Slc6a15/Unc13c/Lin7b/Rab11b/Snap25/Cplx2/Otof/Syn2/Prkn/Nf1	21
GO:0031644	GO:0031644	regulation of nervous system process	16/1023	169/25730	0.0946745562130177	2.38120853505469	3.66566648014014	0.00119842328494022	0.021034335185604	0.0169667083534809	Grip2/Cux2/Itga2/Lpin1/Nrxn1/Sv2c/Pten/Pard3/Grin2b/Hgf/Celf4/Ghsr/Rnf10/Neto1/Prkn/Tenm4	16
GO:0031099	GO:0031099	regeneration	20/1023	235/25730	0.0851063829787234	2.14055448098001	3.57405902725209	0.00120069143765604	0.021034335185604	0.0169667083534809	Nefl/Pten/Abcb1b/Xylt1/Hdgfl2/Vps54/Diaph2/Ntrk3/Yap1/Hgf/Dysf/Cxcl12/Mapk8ip3/Lifr/Rgma/Dusp10/Postn/Epha4/Gap43/Itpr1	20
GO:0045444	GO:0045444	fat cell differentiation	23/1023	287/25730	0.0801393728222996	2.01562664977299	3.52070907935204	0.00121426196414602	0.0211374633900844	0.0170498935909984	Ebf2/Steap4/Lpin1/Foxo1/Bmp7/Tmem120b/Tcf7l2/Yap1/Zbtb7c/Tfe3/Tbl1xr1/Negr1/Mir448/Ncor2/Rreb1/Dysf/Zfp36l2/Cmklr1/Zfp423/Dusp10/Socs7/Mex3c/Bbs2	23
GO:0051402	GO:0051402	neuron apoptotic process	29/1023	395/25730	0.0734177215189873	1.84656693517453	3.4501554115273	0.00121588348116924	0.0211374633900844	0.0170498935909984	Map2k4/Trp73/Egln1/Fxn/Pou4f3/Kcnma1/Nefl/Cit/Fcgr2b/Stxbp1/Vps54/Ctsb/Abl1/Grid2/Fpr2/Cd2ap/Mdga2/Bax/Tmbim6/Prkn/Hsp90ab1/Nes/Syngap1/Kdr/Hdac4/Epha4/Bhlhb9/Egln3/Nf1	29
GO:0017121	GO:0017121	plasma membrane phospholipid scrambling	6/1023	31/25730	0.193548387096774	4.86803519061584	4.38482650245054	0.00122064182569486	0.0211374633900844	0.0170498935909984	Ano7/Clptm1l/Plscr1/Syt1/Ano6/Xkr4	6
GO:0048592	GO:0048592	eye morphogenesis	18/1023	202/25730	0.0891089108910891	2.24122412241224	3.60376745637003	0.00123323810560093	0.0211374633900844	0.0170498935909984	Prdm1/Ptprm/Tenm3/Bmp7/Adamts9/Casz1/Tulp1/Stat3/Atp8a2/Megf11/Bax/Fat1/Prox1/Sp3/Agtpbp1/Kdr/Otx2/Nf1	18
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	18/1023	202/25730	0.0891089108910891	2.24122412241224	3.60376745637003	0.00123323810560093	0.0211374633900844	0.0170498935909984	Rgcc/Smpd3/Trib1/Il15/Itga2/Npr1/Cdh13/Pten/Tcf7l2/S1pr1/Npr3/Thbs1/Hmgcr/Tafa5/Hdac4/Ctnnbip1/Notch3/Nf1	18
GO:0003007	GO:0003007	heart morphogenesis	24/1023	305/25730	0.0786885245901639	1.97913561847988	3.50027004204002	0.00123501611965897	0.0211374633900844	0.0170498935909984	Msx1/Tbx20/Egln1/Flrt2/Gja5/Bmp7/Slc8a1/S1pr1/Yap1/Insr/Ryr1/Thbs1/Hey1/Ncor2/Prox1/Adamts5/Xirp2/Pds5a/Sos1/Cluap1/Ext1/Rara/Ryr2/Cert1	24
GO:0034765	GO:0034765	regulation of monoatomic ion transmembrane transport	24/1023	305/25730	0.0786885245901639	1.97913561847988	3.50027004204002	0.00123501611965897	0.0211374633900844	0.0170498935909984	Calca/Kcnk16/Kcnip2/Kcnip1/Nedd4l/Cacna1c/Gpr39/Prkce/Kcnq1/Slc8a1/Dpp10/Akap7/Nol3/Kcnn2/Grin2b/Prkd1/Ano6/Abl1/Bax/Tmbim6/Stac/Kcnab1/P2rx4/Ryr2	24
GO:0045669	GO:0045669	positive regulation of osteoblast differentiation	10/1023	80/25730	0.125	3.14393939393939	3.90798668915278	0.00124833837887589	0.021225831978076	0.0171211734316414	Wnt7b/Cthrc1/Bmp7/Wnt4/Tent5a/Yap1/Prkd1/Hey1/Nell1/Ctnnbip1	10
GO:0051279	GO:0051279	regulation of release of sequestered calcium ion into cytosol	10/1023	80/25730	0.125	3.14393939393939	3.90798668915278	0.00124833837887589	0.021225831978076	0.0171211734316414	Kcnk16/Cacna1c/Gpr39/Prkce/Slc8a1/Nol3/Prkd1/Abl1/Bax/Ryr2	10
GO:0045665	GO:0045665	negative regulation of neuron differentiation	11/1023	94/25730	0.117021276595745	2.94326241134752	3.84069224259676	0.00126162211106829	0.0213818235957274	0.0172469993376625	Trp73/Lmx1a/Bmp7/Irx3/Zfp536/Cit/Casz1/Hey1/Foxa2/Cntn4/Notch3	11
GO:0042176	GO:0042176	regulation of protein catabolic process	28/1023	378/25730	0.0740740740740741	1.86307519640853	3.43975638371023	0.00128209709887938	0.0216582831346409	0.0174699970377036	Mylip/Mtm1/Trib1/Fhit/Cdk5rap3/Foxo1/Atp13a2/Dlgap1/Itch/Nedd4l/Snx9/Ins1/Serpinb1a/Odc1/Sh3rf3/Ube2k/Pbk/Rhbdd1/Serpine2/Hmgcr/Dysf/Lpcat1/Nell1/Prkn/Hsp90ab1/Rgma/Nkd1/Rybp	28
GO:0010812	GO:0010812	negative regulation of cell-substrate adhesion	9/1023	67/25730	0.134328358208955	3.37856173677069	3.96677329050314	0.00129198316741428	0.021754655081089	0.0175477325446457	Kank1/Ajap1/Gcnt2/Pten/Thbs1/Ptpn1/Coro1c/Postn/Nf1	9
GO:0042593	GO:0042593	glucose homeostasis	26/1023	342/25730	0.0760233918128655	1.91210349105086	3.45527158684251	0.00130169407304449	0.0218474653614532	0.0176225951416923	Foxk1/Kcnk16/Gprc5b/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Adipor2/Insr/Slc8b1/Sin3a/Rab11b/Lepr/Hmgcr/Stat3/Ncor2/Foxa2/Hmgn3/Prkn/Oas1d	26
GO:0007030	GO:0007030	Golgi organization	14/1023	139/25730	0.100719424460432	2.53324613036843	3.68820380647952	0.00131512358738105	0.0220018907560888	0.0177471577014326	Usp6nl/Trappc12/Trappc8/Ubxn2b/Cit/Sec16b/Dnm2/Arl1/Golph3/Prkd1/Prmt5/Rab8a/Rab1b/Sptbn5	14
GO:0071375	GO:0071375	cellular response to peptide hormone stimulus	28/1023	379/25730	0.0738786279683377	1.8581594307188	3.42475335340504	0.00133340164122506	0.0222361818567115	0.0179361415100011	Cyfip1/Kank1/Lpin1/Foxo1/Ncoa1/Camk2a/Tbc1d4/Irf1/Pten/Atp2b1/Ins1/Trarg1/Lmbrd1/Insr/Slc25a33/Gnrhr/Prkd1/Ghsr/Ghr/Stat3/Ptpn1/Foxe1/Sos1/Rab8a/Cacna2d3/Socs7/Slc2a8/Tyk2	28
GO:0001894	GO:0001894	tissue homeostasis	24/1023	307/25730	0.0781758957654723	1.96624222682855	3.46562098656455	0.00134920129197563	0.0223563513444243	0.0180330725816522	Calca/Cracd/Il20rb/Ldb2/Ercc6/Add1/Lrrk1/Apbb2/Gcnt2/Abcb1b/Vps54/S1pr1/Yap1/Prdm14/Tulp1/Cd2ap/Bax/Pde6a/Csf1/Ext1/Abcc6/Tns3/Nf1/Bbs2	24
GO:0060249	GO:0060249	anatomical structure homeostasis	24/1023	307/25730	0.0781758957654723	1.96624222682855	3.46562098656455	0.00134920129197563	0.0223563513444243	0.0180330725816522	Calca/Cracd/Il20rb/Ldb2/Ercc6/Add1/Lrrk1/Apbb2/Gcnt2/Abcb1b/Vps54/S1pr1/Yap1/Prdm14/Tulp1/Cd2ap/Bax/Pde6a/Csf1/Ext1/Abcc6/Tns3/Nf1/Bbs2	24
GO:0033500	GO:0033500	carbohydrate homeostasis	26/1023	343/25730	0.075801749271137	1.90652884530436	3.43923822403394	0.00135672125009069	0.0224095894102281	0.018076015452336	Foxk1/Kcnk16/Gprc5b/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Adipor2/Insr/Slc8b1/Sin3a/Rab11b/Lepr/Hmgcr/Stat3/Ncor2/Foxa2/Hmgn3/Prkn/Oas1d	26
GO:0071692	GO:0071692	protein localization to extracellular region	33/1023	473/25730	0.0697674418604651	1.75475687103594	3.37121170648672	0.00137136127125998	0.0225797237163471	0.0182132491289592	Doc2b/Kcnk16/Foxo1/Atp13a2/Cacna1c/Tiam1/Nrxn1/Gja5/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Golph3/Slc8b1/Rab11b/Snap25/Negr1/Lepr/Ghsr/Hmgcr/Cd2ap/Porcn/Foxa2/Hmgn3/Cwh43/Prkn/A1cf/Itpr1/Gnaz	33
GO:1902115	GO:1902115	regulation of organelle assembly	21/1023	255/25730	0.0823529411764706	2.07130124777184	3.49835491451742	0.00138731174696788	0.0227702934368261	0.0183669664126214	Wipi1/Mtm1/Prickle2/Sdc1/Trappc12/Sipa1l1/Nrxn1/Dnm2/Yap1/Mtmr3/Asap1/Rab11b/Ccsap/Abl1/Grid2/Fez1/Scfd1/Nf2/Rab1b/Gap43/Dcdc2a	21
GO:0060541	GO:0060541	respiratory system development	23/1023	290/25730	0.0793103448275862	1.99477533960293	3.46660787129161	0.00139254047376369	0.0227842392609826	0.0183782153885992	Gstcd/Spry2/Smpd3/Trp73/Msx1/Wnt7b/Srsf6/Hhip/Hs6st1/Sparc/Yap1/Fgf1/Ncor2/Foxa2/Prox1/Sp3/Mapk8ip3/Dlg5/Kdr/Ext1/Rara/Ano1/Tns3	23
GO:0008306	GO:0008306	associative learning	14/1023	140/25730	0.1	2.51515151515152	3.65783576588893	0.00140901632651868	0.0229097248339896	0.0184794345191775	Cacna1c/Nptx2/Pianp/Clstn2/Grin2b/Snap25/Abl1/Hmgcr/Neto1/Atp1a3/Syngap1/Shank2/Dcdc2a/Nf1	14
GO:0060996	GO:0060996	dendritic spine development	14/1023	140/25730	0.1	2.51515151515152	3.65783576588893	0.00140901632651868	0.0229097248339896	0.0184794345191775	Cux2/Sipa1l1/Tiam1/Camk2a/Pten/Myo5b/Asap1/Ctnnd2/Kalrn/Cpeb3/Iqsec1/Dlg5/Epha4/Bhlhb9	14
